0,30
0,25
0,39
0,35
0,36
0,22
0,20
0,27
0,23
0,27
0,14
0,24
0,77
0,38
0,31
0,21
0,21
0,25
0,29
0,25
0,12
0,27
0,43
0,20
0,21
0,45
0,26
0,36
0,21
0,26
0,22
0,20
0,21
0,18
0,17
0,23
0,22
0,22
0,36
0,24
0,13
0,20
0,50
0,18
0,13
0,32
0,11
0,23
0,11
0,22
0,14
0,15
0,15
0,17
0,17
0,16
0,29
0,24
0,08
0,11
0,16
0,18
0,35
0,30
0,24
0,22
0,18
0,17
0,63
0,16
0,26
0,33
0,21
0,17
0,15
0,34
0,16
0,39
0,49
0,15
0,14
0,26
0,38
0,35
0,13
0,27
0,33
0,23
0,24
0,31
0,16
0,33
0,20
0,18
0,35
0,24
0,29
0,10
0,13
0,27
0,19
0,00
0,13
0,21
0,16
0,26
0,26
0,11
0,47
0,12
0,19
0,43
0,43
0,29
0,20
0,15
0,44
0,24
0,26
0,19
0,12
0,30
0,35
0,23
0,20
0,09
0,13
0,26
0,43
0,20
0,15
0,21
0,17
0,24
0,17
0,17
0,25
0,16
0,53
0,37
0,00
0,22
0,18
0,14
0,11
0,21
0,35
0,29
0,28
0,11
0,22
0,19
1,00
0,16
0,18
0,15
0,35
0,21
0,12
0,07
0,22
0,53
0,25
0,22
0,31
0,12
0,10
0,30
0,30
0,17
0,24
0,18
0,25
0,30
0,00
0,00
0,47
0,34
0,04
0,14
0,24
0,30
0,19
0,32
0,11
0,05
0,13
0,22
0,12
0,12
0,32
0,33
0,00
0,25
0,36
0,16
0,39
0,27
0,23
0,14
0,22
0,25
0,47
0,24
0,20
0,16
0,14
0,21
0,16
0,14
0,52
0,13
0,27
0,74
0,31
0,27
0,34
0,20
0,32
0,20
0,13
0,16
0,14
0,16
0,17
0,24
0,09
0,22
0,16
0,28
0,26
0,06
0,06
0,21
0,18
0,19
0,33
0,32
0,19
0,26
0,21
0,07
0,25
0,19
0,30
0,21
0,10
0,26
0,12
0,19
0,35
0,17
0,37
0,24
0,24
0,25
0,29
0,40
0,57
0,19
0,16
0,15
0,41
0,10
0,19
0,18
0,26
0,19
0,12
0,33
0,07
0,17
0,30
0,18
0,16
0,36
0,06
0,28
0,10
0,20
0,24
0,35
0,28
0,23
0,34
0,06
0,31
0,11
0,66
0,19
0,52
0,22
0,21
0,16
0,15
0,13
0,18
0,27
0,10
0,24
0,33
0,27
0,37
0,17
0,15
0,13
0,05
0,07
0,06
0,09
0,14
0,12
0,20
0,09
0,00
0,06
0,10
0,22
0,48
0,21
0,29
0,24
0,19
0,26
0,10
0,12
0,13
0,07
0,26
0,22
0,28
0,19
0,09
0,06
0,12
0,33
0,14
0,34
0,15
0,25
0,24
0,16
0,19
0,34
0,21
0,25
0,10
0,20
0,12
0,20
0,12
0,43
0,29
0,33
0,28
0,37
0,36
0,11
0,29
0,12
0,07
0,12
0,19
0,20
0,10
0,28
0,48
0,13
0,23
0,28
0,31
0,17
0,25
0,23
0,12
0,23
0,55
0,10
0,16
0,25
0,22
0,13
0,32
0,20
0,16
0,30
0,21
0,13
0,39
0,65
0,13
0,00
0,31
0,24
0,14
0,17
0,26
0,26
0,08
0,10
0,20
0,11
0,20
0,14
0,20
0,22
0,17
0,25
0,28
0,20
0,11
0,14
0,10
0,23
0,17
0,18
0,16
0,41
0,16
0,12
0,17
0,30
0,25
0,24
0,20
0,07
0,24
0,20
0,12
0,11
0,42
0,22
0,36
0,35
0,16
0,18
0,12
0,17
0,13
0,20
0,33
0,33
0,11
0,21
0,18
0,32
0,21
0,13
0,17
0,28
0,29
0,28
0,17
0,22
0,13
0,17
0,17
0,12
0,12
0,12
0,28
0,49
0,12
0,14
0,16
0,26
0,24
0,07
0,44
0,35
0,19
0,22
0,16
0,00
0,13
0,16
0,26
0,09
0,15
0,42
0,10
0,12
0,17
0,17
0,20
0,52
0,12
0,22
0,22
0,10
0,09
0,14
0,31
0,15
0,11
0,22
0,20
0,13
0,30
0,28
0,19
0,31
0,22
0,41
0,41
0,27
0,19
0,24
0,27
0,39
0,29
0,20
0,25
0,16
0,18
0,21
0,20
0,22
0,24
0,17
0,30
0,30
0,08
0,26
0,13
0,14
0,14
0,11
0,54
0,15
0,25
0,10
0,10
0,32
0,25
0,27
0,24
0,33
0,00
0,26
0,28
0,22
0,24
0,17
0,17
0,17
0,10
0,21
0,18
0,11
0,00
0,19
0,18
0,24
0,14
0,33
0,13
0,00
0,30
0,24
0,31
0,00
0,30
0,50
0,46
0,32
0,29
0,32
0,00


