0,85
0,97
0,93
0,54
0,96
0,59
0,86
0,65
0,62
0,59
0,76
0,75
0,91
0,75
0,65
0,69
0,69
0,76
0,94
0,64
0,62
0,45
0,73
1,00
0,79
0,81
0,69
0,88
0,72
0,83
0,88
0,56
0,81
0,91
0,76
0,79
0,67
0,62
0,71
0,64
0,64
0,52
0,90
0,63
0,62
0,88
0,39
0,62
0,57
0,64
0,56
0,65
0,57
0,86
0,71
0,55
0,91
0,70
0,62
0,41
0,48
0,41
0,67
0,43
0,60
0,70
0,45
0,54
0,43
0,60
0,90
0,42
0,81
0,65
0,58
0,76
0,64
0,85
0,96
0,61
0,54
0,63
1,19
0,90
0,57
0,87
0,69
0,90
0,58
0,69
0,69
0,73
0,63
0,64
0,71
0,96
0,58
0,46
0,55
0,68
0,64
0,33
0,58
0,47
0,50
0,62
0,55
0,58
1,05
0,54
0,46
0,60
0,67
0,50
0,41
0,56
0,42
0,70
0,75
0,85
0,54
0,88
1,15
0,69
0,63
0,66
0,64
0,90
0,71
0,94
0,58
0,73
0,76
0,74
0,87
0,60
0,55
0,54
0,71
0,53
0,46
0,76
0,54
0,61
0,51
0,56
0,56
0,71
0,68
0,65
0,62
0,39
0,46
0,53
0,62
0,58
0,84
0,80
0,57
0,52
0,56
0,91
0,93
0,58
1,10
0,71
0,51
0,79
0,83
0,71
0,58
0,64
0,73
0,52
0,50
0,41
0,47
0,78
0,62
0,61
1,29
1,00
0,74
0,54
0,72
0,48
0,87
0,55
0,56
0,58
0,67
0,60
0,46
0,58
0,70
0,61
0,65
0,86
0,91
0,68
0,58
0,83
1,10
0,65
0,59
0,72
0,47
0,81
0,62
0,72
0,97
0,56
1,33
0,82
0,67
0,66
0,56
0,48
0,94
0,92
0,65
0,64
0,48
0,75
0,63
0,68
0,49
0,71
0,60
0,61
0,81
0,54
0,53
0,97
0,45
0,66
1,10
0,97
0,67
0,83
0,65
0,59
0,53
0,65
0,92
0,50
0,62
0,61
0,50
0,55
0,99
0,54
0,93
0,82
0,92
0,66
0,93
0,73
0,74
0,74
0,96
0,82
0,82
0,74
0,81
0,98
0,50
0,64
0,61
0,51
0,68
0,53
1,03
0,46
0,85
0,56
0,54
0,89
0,64
0,66
0,91
0,56
0,92
0,77
0,61
0,60
0,57
0,61
0,53
0,54
0,68
0,71
0,61
0,56
0,60
0,65
0,52
0,56
0,67
0,50
0,92
0,59
0,95
0,50
0,54
0,55
0,62
0,43
0,64
0,62
0,55
0,69
0,60
0,55
0,41
0,59
0,58
0,86
0,43
0,59
0,49
0,95
0,61
0,96
0,58
0,60
0,67
0,57
0,77
0,77
0,76
0,61
0,53
0,53
0,58
0,81
0,61
0,89
0,48
1,11
0,68
0,45
0,52
0,93
0,55
0,49
0,57
0,70
0,54
0,57
0,55
0,75
1,22
0,71
0,53
0,59
0,62
0,66
0,42
0,45
0,59
0,63
0,60
0,78
0,63
0,97
0,96
0,58
1,03
1,04
0,77
0,72
1,01
0,98
0,65
0,77
0,50
0,64
0,65
0,52
0,53
0,52
0,57
0,59
0,63
0,69
0,58
0,66
0,53
0,93
0,49
0,41
0,73
1,02
0,57
0,67
0,64
0,61
0,52
0,56
0,85
0,56
0,61
0,61
0,58
0,52
0,76
0,61
0,85
0,58
0,54
0,52
0,44
0,71
0,72
0,56
0,45
0,73
0,60
0,53
0,55
0,70
0,55
0,65
0,46
0,47
0,50
0,51
0,53
0,60
0,71
0,59
0,96
0,89
0,70
0,66
0,61
0,66
0,66
0,66
0,52
0,82
0,65
0,50
0,85
0,57
0,84
0,70
0,69
1,00
0,56
0,93
0,57
0,69
0,60
0,63
0,55
0,63
0,62
0,46
0,81
1,30
0,68
0,55
0,62
0,63
0,62
0,46
0,83
0,55
0,46
0,57
0,71
0,58
0,51
0,61
0,67
0,66
0,54
0,77
0,58
0,66
0,64
0,65
0,74
0,59
0,69
0,92
0,55
0,79
0,58
0,84
0,85
0,59
0,62
0,70
0,60
0,59
0,88
0,97
0,71
0,65
0,59
1,09
0,44
0,46
0,58
0,52
0,77
0,73
0,56
0,70
0,63
0,69
0,71
0,54
0,87
0,94
0,61
0,60
0,44
1,17
0,53
0,65
0,47
0,41
0,64
0,58
0,66
0,57
0,56
0,55
0,65
0,97
0,52
0,97
0,68
0,55
0,37
0,36
0,55
0,68
0,70
0,63
0,66
0,64
0,49
0,49
0,46
0,51
0,51
0,53
0,60
0,44
0,61
0,49
0,48
0,45
0,69
0,54
0,66
0,53
0,72
0,99
1,02
0,95
0,79
0,97
0,37


